ANO;UF;VAGA;NOME;NOME_URNA;DEFERIMENTO;NÚMERO;PARTIDO;NOME_PARTIDO;COLIGAÇÃO;NOME_COLIGAÇÃO;PROFISSÃO;GÊNERO;ENSINO;ESTADO_CIVIL;NACIONALIDADE;NATURALIDADE;MUNICÍPIO;SITUAÇÃO_FINAL
2002;RJ;DEPUTADO FEDERAL;CARLOS ALBERTO TEIXEIRA NUNES;CARLOS ALBERTO;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;SERVIDOR PUBLICO CIVIL APOSENTADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;PI;REGENERAÇÃO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;PAULA RITA MESQUITA  DE CARVALHO;PAULA RITA;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;SERVENTUARIO DE JUSTICA;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;JOSE GASPAR RODRIGUES;PROFESSOR GASPAR;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;VALDIR VILELA;PROFESSOR VALDIR VILELA;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;PROFESSOR DE ENSINO SUPERIOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;PE;BOM CONSELHO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;VINICIUS MEDEIROS FARAH;VINICIUS FARAH;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;EMPRESARIO;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;TRES RIOS;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MARIO LUIZ DE SOUZA;PASTOR MARIO LUIZ;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;SENADOR, DEPUTADO E VEREADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;LEONARDO CARNEIRO MONTEIRO PICCIANI;LEONARDO;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;SERVIDOR PUBLICO ESTADUAL;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NILÓPOLIS;ELEITO
2002;RJ;DEPUTADO FEDERAL;ADILSON AZEVEDO DOS SANTOS;ADILSON DA RASA;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PFL / PMDB / PSDB;COLIGAÇÃO TODOS PELO RIO;SENADOR, DEPUTADO E VEREADOR;MASCULINO;MÉDIO INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;HEITOR FERNANDES FILHO;HEITOR FERNANDES;DEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;#NULO#;#NULO#;OUTROS;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NITEROI;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;AGNALDO FERNANDES SILVA;AGNALDO FERNANDES;DEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;#NULO#;#NULO#;SERVIDOR PUBLICO FEDERAL;MASCULINO;MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;MS;TRES LAGOAS;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;LUÍS FERNANDO RODRIGUES DE CARVALHO;LUIS FERNANDO;INDEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;#NULO#;#NULO#;NÃO INFORMADA;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;REGISTRO NEGADO ANTES DA ELEIÇÃO
2002;RJ;DEPUTADO FEDERAL;RONALDO DE MORAES FERREIRA;RONALDO DE MORAES;DEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;#NULO#;#NULO#;BANCARIO E ECONOMIARIO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;CESAR FERREIRA BORGES;NOEL CÉSAR;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;SINVAL GOMES FILHO;SINVAL;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;MEMBRO DAS FORCAS ARMADAS;MASCULINO;FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;;#NULO#;REGISTRO NEGADO ANTES DA ELEIÇÃO
2002;RJ;DEPUTADO FEDERAL;SILAS DE PAULA RIBEIRO;SILAS DE PAULA;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;COMERCIARIO;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;ROGERIO BAPTISTA SCHRAGO;ROGERIO BATISTA;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MARGARIDA MARIA MONTEIRO MACIEL;MARGARIDA MACIEL;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;OUTROS;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRASILEIRA NATA;BA;#NULO#;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;LAERTE CARLOS DE SOUZA;LAERTE CARLOS DE SOUZA;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;OUTROS;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;SESALPINA GONÇALVES DE MESQUITA;MISSIONARIA BIA MESQUITA;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;OUTROS;FEMININO;MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;CE;SANTA QUITÉRIA;REGISTRO NEGADO ANTES DA ELEIÇÃO
2002;RJ;DEPUTADO FEDERAL;LUIZ AUGUSTO BRITO DE SANTANNA;DR LUIZ AUGUSTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;NÃO INFORMADA;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;BENEDITO DE JESUS FERREIRA;BENEDITO DE JESUS;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL / PL / PSDC;COLIGAÇÃO EDUCAÇÃO É A SOLUÇÃO;REPRESENTANTE COMERCIAL;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;ES;#NULO#;REGISTRO NEGADO ANTES DA ELEIÇÃO
2002;RJ;DEPUTADO FEDERAL;PAULO JOSE ALVES RATTES;PAULO RATTES;DEFERIDO;18;PST;PARTIDO SOCIAL TRABALHISTA;PSB / PPB / PST / PTC ;COLIGAÇÃO RIO ESPERANÇA E DESENVOLVIMENTO;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;RJ;PETROPOLIS;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MARCELLO REZENDE ANTOUN;MARCELLO REZENDE;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;CONTADOR;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;ALDAIR PEREIRA DA SILVA SANTOS;ALDAIR PEREIRA DA SILVA SANTOS;INDEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;NÃO INFORMADA;MASCULINO;MÉDIO COMPLETO;NÃO INFORMADO;NÃO INFORMADA;;#NULO#;REGISTRO NEGADO ANTES DA ELEIÇÃO
2002;RJ;DEPUTADO FEDERAL;LINDOLPHO SALVADOR DE OLIVEIRA;LINDOLPHO UMA LUZ NA ESCURIDÃO;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;TRABALHADOR DE CONSTRUCAO CIVIL;MASCULINO;FUNDAMENTAL INCOMPLETO;DIVORCIADO(A);BRASILEIRA NATA;ES;SÃO JOSÉ DE CALÇADO;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;RENATO CARLOS PEREIRA DE OLIVEIRA;RENATO LOCUTOR;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;LOCUTOR E COMENTARISTA DE RADIO E TELEVISAO E RADIALISTA;MASCULINO;FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;CLEMENTINA DO NASCIMENTO PIRES;CLEMENTINA PIRES;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;DONA DE CASA;FEMININO;FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;JOÃO BATISTA VIANA;BATISTA;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;CABELEIREIRO, BARBEIRO, MANICURE, MAQUILADOR, ESTETICISTA E MASSAGISTA;MASCULINO;FUNDAMENTAL INCOMPLETO;CASADO(A);BRASILEIRA NATA;MG;CATAGUASES;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;CAMILA DE SOUZA;CAMILA;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;ESTUDANTE,BOLSISTA, ESTAGIARIO E ASSEMELHADOS;FEMININO;MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;JORGE SANFINS ESCH;JORGE ESCH;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTN / PRTB / PHS / PT do B;COLIGAÇÃO RIO SEM VIOLÊNCIA;EMPRESARIO;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2002;RJ;DEPUTADO FEDERAL;MIGUEL ROCHA CORDEIRO;MIGUEL CORDEIRO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;MILITAR REFORMADO;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NITERÓI;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;GUILHERME DE MENDONÇA GARCIA;GUILHERME GARCIA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;COMERCIANTE;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NITERÓI;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MARCOS AURELIO RODRIGUES;MARCOS RODRIGUES;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;EMPRESARIO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;GERALDO HONORATO FILHO;GERALDO HONORATO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;PE;RECIFE;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;JOSÉ ERÁCLITO ARAUJO SOUZA;DR. ERÁCLITO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;PE;RECIFE;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;USTANE RAMOS PEREIRA LOPES;USTANE;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;PSICOLOGO;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;MG;GOVERNADOR VALADARES;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;ANA MARIA DE OLIVEIRA;DRA. ANA MARIA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ADVOGADO;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;HELIO VELASQUEZ;HELIO VELASQUEZ;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;APOSENTADO (EXCETO SERVIDOR PUBLICO);MASCULINO;MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;AIRES ABDALLA HELAYEL;AIRES ABDALLA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;COMERCIANTE;MASCULINO;MÉDIO COMPLETO;VIÚVO(A);BRASILEIRA NATA;RJ;RIO BONITO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;ANTONIO JOSÉ PAPERA DE AZEVEDO;ZICO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;COMERCIANTE;MASCULINO;MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;ARILDO DE AZEVEDO;ARILDO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;COMERCIANTE;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SAO GONCALO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;REINALDO MORAIS MENDONÇA JUNIOR;REINALDO JR;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;EMPRESARIO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;CARLOS ALBERTO BALBI MOURA;BALBI;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;MEDICO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NOVA FRIBURGO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MARCIO LUIZ MONTEIRO DE ALBUQUERQUE;MARCIO ALBUQUERQUE;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;JOSE GUILHERME DE MORAES NETO;CORONEL GUILHERME MORAES;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;SERVIDOR PUBLICO ESTADUAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MARIO LEITE CAMPOS PEREIRA;MARIO CAMPOS;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;TECNICO DE ELETRICIDADE, ELETRONICA E TELECOMUNICACOES;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;PB;JOAO PESSOA;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MARIO SERGIO CARDOSO SILVA;MARIO VILLAS BOAS;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;JOAO BATISTA DA SILVA;JOAO BATISTA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;CE;CARIRE;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;VAGNER RODRIGUES DUTRA;VAGUINHO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;EMPRESARIO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;JOAQUIM LAUDIER MONTEIRO;LAUDIER;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;MEMBRO DAS FORCAS ARMADAS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;JOSÉ FÁBIO MOREIRA DA SILVA;FÁBIO SILVA   FÁBIO MOREIRA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;JOALHEIROS E OURIVES;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;PE;RECIFE;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;OSVALDO DAMIÃO SANTOS DO NASCIMENTO;DAMIÃO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;FRANCISCO RODRIGUES EIRAS CHICO AGUIAR;CHICO AGUIAR;RENÚNCIA;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;JORNALISTA E REDATOR;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2002;RJ;DEPUTADO FEDERAL;MIGUEL TOPINI;MIGUEL TOPINI;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;MOTORISTA DE VEICULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;MASCULINO;MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;ANTONIO SANTOS AMARO NUNES;AMARO NUNES;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;EMPRESARIO E PRODUTOR DE ESPETACULOS PUBLICOS;MASCULINO;MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;ALAIDE PEREIRA MORAES DE ANDRADE BADU;ALAIDE BADU;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;PEDAGOGO;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;MANOEL BARROS PAIXÃO;PAIXÃO FILHO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ADMINISTRADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NOVA IGUAÇU;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;GUTEMBERG JOÃO DOS REIS;BERGA REIS;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;ENGENHEIRO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;CAMPOS;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;PAULO CESAR BRANDÃO;PAULO CESAR BRANDÃO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;APOSENTADO (EXCETO SERVIDOR PUBLICO);MASCULINO;MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;CONCEIÇÃO DE MACABU;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;HILDA CARVALHEIRA DA CUNHA;HILDA CARVALHEIRA;INDEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;OUTROS;FEMININO;MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;REGISTRO NEGADO ANTES DA ELEIÇÃO
2002;RJ;DEPUTADO FEDERAL;RENATO COZZOLINO SOBRINHO;RENATO COZZOLINO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;ELEITO
2002;RJ;DEPUTADO FEDERAL;SERGIO LUIZ CARDOSO GIL;SERGIO GIL;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;SERVIDOR PUBLICO MUNICIPAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;FERNANDO ZEFERINO ALVES;ZEFHER RAIN;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;CORRETOR DE IMOVEIS, SEGUROS, TITULOS E VALORES;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2002;RJ;DEPUTADO FEDERAL;JACKSON COSTA SANTANA;JACKSON SANTANA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PGT / PSD / PRP ;COLIGAÇÃO RIO ESPERANÇA E PAZ;MEMBRO DAS FORCAS ARMADAS;MASCULINO;MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;SP;SÃO JOSÉ DO RIO PARDO;SUPLENTE
