ANO;UF;VAGA;NOME;NOME_URNA;DEFERIMENTO;NÚMERO;PARTIDO;NOME_PARTIDO;COLIGAÇÃO;NOME_COLIGAÇÃO;PROFISSÃO;GÊNERO;ENSINO;ESTADO_CIVIL;NACIONALIDADE;NATURALIDADE;MUNICÍPIO;SITUAÇÃO_FINAL
2010;RJ;DEPUTADO FEDERAL;CLEIBE MANGE ESTEVES;CLEIBE DO RIO;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;UNIDOS PELO RIO;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NOVA IGUACU;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CLEITON GONCALVES DE ARAUJO;CLEITON GONCALVES;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;VIGILANTE;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CLEMENTE DA COSTA FONTENELE;CLEMENTE FONTENELE;DEFERIDO;25;DEM;DEMOCRATAS;#NE#;O RIO DE JANEIRO PODE MAIS;ECONOMISTA;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CLEMENTINA DO NASCIMENTO PIRES;NENEUMA PIRES;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;#NE#;SOLIDARIEDADE;DONA DE CASA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CLEMIR DA SILVA RAMOS;CLEMIR RAMOS;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CLENILCE SILVA DE PAULA;GM CLENILCE (CLÉO);DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;#NE#;UNIDOS PELO RIO;OUTROS;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CLOVIS DE JESUS SAVALLA CORREA CARVALHO;SAVALLA;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;MA;SÃO LUIS;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CLOVIS JOSE DOS PASSOS FILHO;CLOVINHO;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;#NE#;UNIDOS PELO RIO;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CORALIA CALIXTO MACHADO;CORA MACHADO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;TRABALHADOR DE FABRICAÇÃO DE ROUPAS;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;AL;ARAPIRACA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CREUZA MARIA DA SILVA;CREUZA MARIA;INDEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;#NE#;SOLIDARIEDADE;DONA DE CASA;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;PE;RECIFE;#NE#
2010;RJ;DEPUTADO FEDERAL;CRISTIANE DE BARROS FERNANDES;CRISTIANE DO ARISTEU;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;DONA DE CASA;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;MAGÉ;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CRISTIANO JOSE RODRIGUES DE SOUZA;CRISTIANO;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;#NE#;#NE#;COMERCIANTE;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;PEDTROPOLIS;NÃO ELEITO
2010;RJ;DEPUTADO FEDERAL;CRISTIANO VIANNA DO NASCIMENTO;CRISTIANO VIANNA;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;#NE#;O RIO DE JANEIRO PODE MAIS;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;CÍNTIA ALMEIDA DANTAS;CÍNTIA;INDEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;#NE#;O RIO DE JANEIRO PODE MAIS;DONA DE CASA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2010;RJ;DEPUTADO FEDERAL;DALTRO JACQUES D'ORNELLAS;JACQUES D'ORNELLAS;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;#NE#;#NE#;MILITAR REFORMADO;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RS;SAO BORJA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DALVA MATTOZINHO SOUZA;DALVA MATTOZINHO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;RENOVA RIO;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DANIEL DE MELLO GOMES;DR DANIEL GOMES;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DANIEL DE SOUZA BASTOS;DANIEL BASTOS;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;#NE#;UNIDOS PELO RIO;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;RJ;ITAPERUNA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DANIEL SAMPAIO TOURINHO;DANIEL TOURINHO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;#NE#;SOLIDARIEDADE;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;BA;JEQUIÉ;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DARLEI GONCALVES BRAGA;DARLEI;INDEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;UNIDOS PELO RIO;OUTROS;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;PARACAMBI;REGISTRO NEGADO ANTES DA ELEIÇÃO
2010;RJ;DEPUTADO FEDERAL;DAYSE SAYÃO TÁVORA ESPÍNDOLA;DAYSE ESPÍNOLA;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;#NE#;FRENTE DE MOBILIZAÇÃO SOCIALISTA;DONA DE CASA;FEMININO;ENSINO MÉDIO COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;RJ;NITEROI;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DEBORA DE OLIVEIRA LIMA;DEBORA LIMA;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;#NE#;#NE#;OUTROS;FEMININO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DEISE BATISTA TEIXEIRA DOS SANTOS;DEISE VENDE;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;RENOVA RIO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DEISE DA SILVA MENEZES;DEISE MENEZES;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;#NE#;SOLIDARIEDADE;DONA DE CASA;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DELFINA MARIA BARROS;DELFINA FINA;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;#NE#;O RIO DE JANEIRO PODE MAIS;COMERCIANTE;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DEMETRIO MASSAD SOBRINHO;DEMETRIO MASSAD;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;#NE#;O RIO DE JANEIRO PODE MAIS;MILITAR REFORMADO;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NILÓPOLIS;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DENILSON DE PAULA SILVA;DENILSON;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;#NE#;#NE#;INDUSTRIAL;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RESENDE;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DENISE BUENO PESSOA;DENISE BUENO;INDEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;UNIDOS PELO RIO;COMERCIANTE;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2010;RJ;DEPUTADO FEDERAL;DENISE MUNIZ;DENISE MUNIZ;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;#NE#;#NE#;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DENISE TRINDADE DE OLIVEIRA;DENISE TRINDADE;RENÚNCIA;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;ADVOGADO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2010;RJ;DEPUTADO FEDERAL;DIEGO DUTRA TEMOTEO;DIEGO DUTRA;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DILSON AVELINO DA SILVA;DILSON MAGRINHO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;#NE#;FRENTE DE MOBILIZAÇÃO SOCIALISTA;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;PI;TERESINA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DILSON MALHEIROS DRUMOND;DR. DILSON DRUMOND;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;MÉDICO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;NITEROI;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DOMINGOS GATTO NUNES;GATTO;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;#NE#;#NE#;COMERCIANTE;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2010;RJ;DEPUTADO FEDERAL;DORIVALDE GODOY PEREIRA DE ASSIS;DORI;DEFERIDO;43;PV;PARTIDO VERDE;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DO IVAÍ;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DORVALINA MARIA DA SILVA BATISTA;DORVALINA MARIA DA SILVA BATIS;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;#NE#;O RIO DE JANEIRO PODE MAIS;DONA DE CASA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;MG;CONCEIÇÃO DO IPANEMA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;DRAULO VALENTE GOMES;DUU GOMES;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;EMPRESÁRIO;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EBER PEREIRA RANAURO;EBER RANAURO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EBER SOARES DE SOUZA;EBER DE SOUZA;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;#NE#;O RIO DE JANEIRO PODE MAIS;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;CAMPOS;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDELZUITA DE LOURDES SANTOS DE OLIVEIRA;DRA EDELZUITA;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;DONA DE CASA;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRASILEIRA NATA;BA;SALVADOR;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDIBERTO BARROS;EDIBERTO BARROS;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;#NE#;#NE#;CARPINTEIRO, MARCENEIRO E ASSEMELHADOS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;PETROPOLIS;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDILSON DO NASCIMENTO PITOMBEIRA;PITOMBEIRA;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;#NE#;SOLIDARIEDADE;CABELEIREIRO E BARBEIRO;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;CE;FORTALEZA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDILSON GUIMARAES MAIA;EDILSON MAIA;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;#NE#;#NE#;CANTOR E COMPOSITOR;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDMILSON DE SOUZA BITTENCOURT;EDMILSON BITTENCOURT;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;#NE#;SOLIDARIEDADE;SERVIDOR PÚBLICO ESTADUAL;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SAO PEDRO DA ALDEIA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDMILSON JOSE VALENTIM DOS SANTOS;EDMILSON VALENTIM;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;#NE#;#NE#;DEPUTADO;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDNEI DE OLIVEIRA;EDNEI;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;#NE#;UNIDOS PELO RIO;DIRETOR DE EMPRESAS;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDSON DOS SANTOS;DR EDSON SARNEY;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;EMPRESÁRIO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NOVA IGUACU;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDSON EZEQUIEL DE MATOS;EZEQUIEL;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;UNIDOS PELO RIO;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;PE;RECIFE;MÉDIA
2010;RJ;DEPUTADO FEDERAL;EDSON FLAVIO COELHO;EDSON FLAVIO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NOVA FRIBURGO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDSON FREITAS GOMES;EDSON FREITAS;RENÚNCIA;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;#NE#;#NE#;EMPRESÁRIO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2010;RJ;DEPUTADO FEDERAL;EDSON JOSE COSTA DE SOUZA;EDSON SOUZA;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;#NE#;#NE#;CABELEIREIRO E BARBEIRO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;TERESOPOLIS;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDSON MOREIRA BRIGIDO;EDSON BRIGIDO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;RENOVA RIO;MILITAR REFORMADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDSON SANTOS;EDSON SANTOS;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;#NE#;#NE#;DEPUTADO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;ELEITO
2010;RJ;DEPUTADO FEDERAL;EDSON SILVA DE OLIVEIRA;CORONEL EDSON DO FORTE;DEFERIDO;43;PV;PARTIDO VERDE;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDUARDO COSENTINO DA CUNHA;EDUARDO CUNHA;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;UNIDOS PELO RIO;DEPUTADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;ELEITO
2010;RJ;DEPUTADO FEDERAL;EDUARDO DA SILVA;EDUARDO SILVA;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;#NE#;SOLIDARIEDADE;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDUARDO DANTAS DE SÁ;EDUARDO DANTAS;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;RENOVA RIO;SERVIDOR PÚBLICO FEDERAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EDUARDO HENRIQUE SOARES;EDUARDO SOARES;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;#NE#;FRENTE DE MOBILIZAÇÃO SOCIALISTA;MEMBRO DAS FORÇAS ARMADAS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;VALENÇA;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;EISABURO MORI;MORI - SEU MIAGUI;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;#NE#;#NE#;ARTISTA PLÁSTICO E ASSEMELHADOS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELAINE MENDONÇA VALENTE;ELIANE VALENTE;INDEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;#NE#;#NE#;DONA DE CASA;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO BONITO;REGISTRO NEGADO ANTES DA ELEIÇÃO
2010;RJ;DEPUTADO FEDERAL;ELAINE MOURA;ELAINE MOURA;DEFERIDO;25;DEM;DEMOCRATAS;#NE#;O RIO DE JANEIRO PODE MAIS;EMPRESÁRIO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELDA MARA MELLO DE CASTRO;PROF. MARA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;#NE#;UNIDOS PELO RIO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELDECI GOMES DE BARROS;ELDECI BARROS;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;#NE#;#NE#;OUTROS;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;PE;RECIFE;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELDIO SUZANO DA FONSECA;ELDIO SUZANO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;#NE#;FRENTE DE MOBILIZAÇÃO SOCIALISTA;PETROLEIRO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELENICE DE JESUS RAMOS;ELENICE DE JESUS;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;#NE#;SOLIDARIEDADE;OUTROS;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELENICE FERREIRA DE SOUZA;ELENICE;INDEFERIDO;25;DEM;DEMOCRATAS;#NE#;O RIO DE JANEIRO PODE MAIS;ADVOGADO;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2010;RJ;DEPUTADO FEDERAL;ELFO MONTEIRO DOS SANTOS;ELFO;DEFERIDO;43;PV;PARTIDO VERDE;#NE#;#NE#;EMPRESÁRIO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELI CARDOSO DE SOUZA;ELI CARDOSO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;#NE#;FRENTE DE MOBILIZAÇÃO SOCIALISTA;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;ITABORAÍ;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELIANA VALENTIM;ELIANA VALENTIM;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;COBRADOR DE TRANSPORTE COLETIVO;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;ES;CACHOEIRA DO ITAPEMIRIM;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELIANE PONTES ROLIM;ELIANE ROLIM;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;#NE#;#NE#;OUTROS;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELIANE SANTOS DA CUNHA;ELIANE CUNHA;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;#NE#;RENOVA RIO;EMPRESÁRIO;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELIANE SANTOS DE OLIVEIRA;ELIANE PAOLA;INDEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;#NE#;O RIO DE JANEIRO PODE MAIS;OUTROS;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;MA;SÃO LUIS;#NE#
2010;RJ;DEPUTADO FEDERAL;ELIANE VIANA JORDÃO FERNANDES;ELIANE JORDAO;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;#NE#;#NE#;OUTROS;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2010;RJ;DEPUTADO FEDERAL;ELIAS ANTUNES DE MEDEIROS;PROFESSOR ELIAS POSITIVO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;#NE#;FRENTE DE MOBILIZAÇÃO SOCIALISTA;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;CAMPOS;SUPLENTE
2010;RJ;DEPUTADO FEDERAL;ELIAS DOS SANTOS AZEVEDO JUNIOR;ELIAS JUNIOR;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;RENOVA RIO;POLICIAL MILITAR;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
